"","BCAS1","HERC1","VTN","AREG","CISH","GRB14","RAP2C","INSIG2","FRAS1","SYNPO2L","MGAT5B","TMC7","MT1X","SESTD1","MT1M","RBPMS.AS1","LINC00052","LOO_ELPD","Sensitivity","Specificity","Accuracy","TP","TN","FP","FN","Current_ELPD","Acceptance"
"2911",3,2,12,7,6,11,9,8,10,NA,NA,NA,NA,NA,NA,NA,NA,-72.7354464638505,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.481318010286,NA
"2912",3,2,12,7,6,11,9,8,16,NA,NA,NA,NA,NA,NA,NA,NA,-73.7197149678143,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.481318010286,NA
"2913",7,6,9,3,12,2,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9982122282758,0.666666666666667,0.732142857142857,0.724409448818898,10,82,30,5,-71.481318010286,NA
"2914",7,8,11,3,2,12,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.3891533946956,0.529411764705882,0.718181818181818,0.692913385826772,9,79,31,8,-71.481318010286,NA
"2915",3,2,12,7,6,11,9,8,17,NA,NA,NA,NA,NA,NA,NA,NA,-72.6647506244077,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.481318010286,NA
"2916",3,2,12,7,6,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.0336753591228,0.578947368421053,0.731481481481482,0.708661417322835,11,79,29,8,-71.481318010286,NA
"2917",12,9,8,6,3,7,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.063463659317,0.615384615384615,0.719298245614035,0.708661417322835,8,82,32,5,-71.481318010286,NA
"2918",11,3,8,9,2,12,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.2135715822262,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.481318010286,NA
"2919",3,2,12,7,6,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.5837076619875,0.631578947368421,0.740740740740741,0.724409448818898,12,80,28,7,-71.481318010286,0.663943245498247
"2920",2,6,3,9,11,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.1185636509612,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.5837076619875,NA
"2921",11,9,12,6,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.3597326870986,0.727272727272727,0.724137931034483,0.724409448818898,8,84,32,3,-71.5837076619875,NA
"2922",11,2,3,6,7,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.2525528432438,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-71.5837076619875,NA
"2923",3,2,7,6,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.4251524432018,0.764705882352941,0.754545454545455,0.755905511811024,13,83,27,4,-71.5837076619875,NA
"2924",3,2,12,7,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.3858766384807,0.684210526315789,0.75,0.740157480314961,13,81,27,6,-71.5837076619875,NA
"2925",12,6,3,2,11,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.3812570570782,0.7,0.717948717948718,0.716535433070866,7,84,33,3,-71.5837076619875,NA
"2926",3,2,12,7,6,11,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.953700280754,0.714285714285714,0.734513274336283,0.732283464566929,10,83,30,4,-71.5837076619875,NA
"2927",12,7,6,2,3,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.086781626911,0.631578947368421,0.740740740740741,0.724409448818898,12,80,28,7,-71.5837076619875,NA
"2928",3,2,12,7,6,11,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.940074950042,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.5837076619875,NA
"2929",12,6,7,11,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.5853965733025,0.777777777777778,0.720338983050847,0.724409448818898,7,85,33,2,-71.5837076619875,NA
"2930",3,2,12,7,6,11,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.8307016455455,0.631578947368421,0.740740740740741,0.724409448818898,12,80,28,7,-71.5837076619875,NA
"2931",3,2,12,7,6,11,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.8207043991232,0.714285714285714,0.734513274336283,0.732283464566929,10,83,30,4,-71.5837076619875,NA
"2932",2,3,11,12,7,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.0452564443085,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.5837076619875,NA
"2933",9,3,6,11,2,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.0415100238827,0.666666666666667,0.721739130434783,0.716535433070866,8,83,32,4,-71.5837076619875,NA
"2934",7,3,9,6,2,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6074880063824,0.857142857142857,0.752212389380531,0.763779527559055,12,85,28,2,-71.5837076619875,NA
"2935",3,2,12,7,6,11,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.9707753332376,0.666666666666667,0.732142857142857,0.724409448818898,10,82,30,5,-71.5837076619875,NA
"2936",3,2,12,6,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1200696990586,0.5625,0.720720720720721,0.700787401574803,9,80,31,7,-71.5837076619875,NA
"2937",3,2,12,7,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.5685063220453,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.5837076619875,NA
"2938",3,2,12,7,6,11,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.8952802913428,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.5837076619875,NA
"2939",3,2,12,6,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1849409961942,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-71.5837076619875,NA
"2940",9,7,2,6,12,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3409264445656,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.5837076619875,NA
"2941",3,2,12,7,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6669559596536,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.5837076619875,NA
"2942",3,2,7,6,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.5019187715705,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.5837076619875,NA
"2943",3,2,12,7,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.8752206549897,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.5837076619875,NA
"2944",2,11,3,6,7,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.083478149435,0.578947368421053,0.731481481481482,0.708661417322835,11,79,29,8,-71.5837076619875,0.135459584870661
"2945",2,11,3,6,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.549980086525,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-72.083478149435,NA
"2946",2,11,3,6,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.5351071991674,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-72.083478149435,NA
"2947",12,3,11,2,6,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.1681826116366,0.642857142857143,0.725663716814159,0.716535433070866,9,82,31,5,-72.083478149435,NA
"2948",2,11,3,6,7,12,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.6934322164505,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-72.083478149435,NA
"2949",2,11,3,6,7,12,8,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.4488575403303,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-72.083478149435,NA
"2950",2,11,3,6,7,12,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.555437884721,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-72.083478149435,NA
"2951",2,11,3,6,7,12,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.0604606569981,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-72.083478149435,NA
"2952",2,11,3,6,7,12,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.5424137474639,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-72.083478149435,NA
"2953",11,8,12,6,7,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3536775154586,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-72.083478149435,NA
"2954",2,3,6,7,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.8224932243523,0.722222222222222,0.752293577981651,0.748031496062992,13,82,27,5,-72.083478149435,NA
"2955",2,11,3,6,7,12,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9796650681808,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-72.083478149435,NA
"2956",2,11,3,6,7,12,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.5817259722126,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-72.083478149435,NA
"2957",2,11,3,6,7,12,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.5147075571655,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-72.083478149435,NA
"2958",2,11,3,7,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.4412079893499,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-72.083478149435,NA
"2959",6,12,3,2,8,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.4959532178667,0.538461538461538,0.710526315789474,0.692913385826772,7,81,33,6,-72.083478149435,NA
"2960",2,11,3,6,7,12,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.4789419872594,0.705882352941177,0.745454545454545,0.740157480314961,12,82,28,5,-72.083478149435,1
"2961",3,11,9,7,2,12,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.7659836234706,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.4789419872594,NA
"2962",2,7,11,3,9,8,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.4708242794519,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.4789419872594,NA
"2963",7,2,12,3,11,6,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1225825669549,0.8,0.75,0.755905511811024,12,84,28,3,-71.4789419872594,NA
"2964",2,11,3,6,7,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.0733476878775,0.631578947368421,0.740740740740741,0.724409448818898,12,80,28,7,-71.4789419872594,NA
"2965",2,11,3,6,7,12,8,9,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.4027022084368,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.4789419872594,NA
"2966",3,6,7,2,12,9,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.9878096023467,0.666666666666667,0.732142857142857,0.724409448818898,10,82,30,5,-71.4789419872594,NA
"2967",11,3,6,7,12,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.340712671126,0.692307692307692,0.728070175438597,0.724409448818898,9,83,31,4,-71.4789419872594,NA
"2968",2,11,3,6,7,12,8,9,4,NA,NA,NA,NA,NA,NA,NA,NA,-74.9893986302232,0.769230769230769,0.736842105263158,0.740157480314961,10,84,30,3,-71.4789419872594,NA
"2969",8,11,9,6,12,2,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.3155523117803,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.4789419872594,NA
"2970",11,9,12,3,2,6,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.8720138663425,0.714285714285714,0.734513274336283,0.732283464566929,10,83,30,4,-71.4789419872594,NA
"2971",9,2,3,8,7,6,12,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.5302290256137,0.75,0.747747747747748,0.748031496062992,12,83,28,4,-71.4789419872594,NA
"2972",2,11,3,6,7,12,8,9,16,NA,NA,NA,NA,NA,NA,NA,NA,-73.7411213132629,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.4789419872594,NA
"2973",2,11,3,6,7,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1578983070754,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.4789419872594,NA
"2974",11,12,6,3,7,9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.3332816985859,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.4789419872594,NA
"2975",2,11,3,6,7,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.685447359668,0.6,0.738317757009346,0.716535433070866,12,79,28,8,-71.4789419872594,0.437787568521105
"2976",2,11,3,6,7,12,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.2627572196882,0.705882352941177,0.745454545454545,0.740157480314961,12,82,28,5,-71.685447359668,NA
"2977",2,3,6,7,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.4112025472718,0.684210526315789,0.75,0.740157480314961,13,81,27,6,-71.685447359668,NA
"2978",2,11,3,6,7,12,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.0099719132156,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.685447359668,NA
"2979",11,3,6,7,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.7225110934426,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.685447359668,NA
"2980",2,11,3,6,7,12,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.6969615846121,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.685447359668,NA
"2981",2,11,3,6,7,12,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.9191892300283,0.714285714285714,0.734513274336283,0.732283464566929,10,83,30,4,-71.685447359668,NA
"2982",11,3,6,7,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.7928138263988,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.685447359668,NA
"2983",2,11,3,6,7,12,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.224218808111,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.685447359668,NA
"2984",2,11,3,6,7,12,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.5808069438541,0.727272727272727,0.724137931034483,0.724409448818898,8,84,32,3,-71.685447359668,NA
"2985",6,7,3,9,12,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.5103329037948,0.769230769230769,0.736842105263158,0.740157480314961,10,84,30,3,-71.685447359668,NA
"2986",11,3,6,7,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.8178796117757,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.685447359668,NA
"2987",12,7,6,9,2,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.4678839656854,0.5,0.715596330275229,0.68503937007874,9,78,31,9,-71.685447359668,NA
"2988",2,11,3,6,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.5375099536041,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.685447359668,NA
"2989",2,11,3,6,7,12,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.1481003778371,0.714285714285714,0.734513274336283,0.732283464566929,10,83,30,4,-71.685447359668,NA
"2990",2,11,3,6,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.6396098465841,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.685447359668,NA
"2991",11,3,7,2,6,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.2428168905597,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.685447359668,NA
"2992",2,11,3,6,7,12,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.0501342372014,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.685447359668,NA
"2993",3,9,11,12,2,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.0293940541708,0.636363636363636,0.71551724137931,0.708661417322835,7,83,33,4,-71.685447359668,NA
"2994",9,3,2,6,11,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.0345310096884,0.7,0.717948717948718,0.716535433070866,7,84,33,3,-71.685447359668,NA
"2995",2,11,3,6,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.5778175601733,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.685447359668,NA
"2996",7,11,2,6,3,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.3101019052008,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.685447359668,NA
"2997",2,11,3,6,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.5549746669769,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.685447359668,NA
"2998",2,11,3,7,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.8744537446505,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.685447359668,NA
"2999",6,2,7,12,9,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.3820072096488,0.818181818181818,0.732758620689655,0.740157480314961,9,85,31,2,-71.685447359668,NA
"3000",2,11,3,6,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.0561824847861,0.529411764705882,0.718181818181818,0.692913385826772,9,79,31,8,-71.685447359668,NA
"3001",3,12,9,7,6,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.3560598158839,0.571428571428571,0.7,0.692913385826772,4,84,36,3,-71.685447359668,NA
"3002",2,3,9,7,6,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.0197647498331,0.529411764705882,0.718181818181818,0.692913385826772,9,79,31,8,-71.685447359668,NA
"3003",2,11,3,6,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.4961882182947,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.685447359668,NA
"3004",2,11,3,6,7,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.4344079737057,0.722222222222222,0.752293577981651,0.748031496062992,13,82,27,5,-71.685447359668,1
"3005",2,11,3,6,7,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.0811010856021,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.4344079737057,NA
"3006",6,8,11,12,2,7,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.9232495271354,0.727272727272727,0.724137931034483,0.724409448818898,8,84,32,3,-71.4344079737057,NA
"3007",3,7,9,6,2,12,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.4990049482837,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.4344079737057,NA
"3008",9,7,3,11,2,6,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.8153298583864,0.727272727272727,0.724137931034483,0.724409448818898,8,84,32,3,-71.4344079737057,NA
"3009",2,11,3,6,7,12,9,8,13,NA,NA,NA,NA,NA,NA,NA,NA,-74.4527579911617,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.4344079737057,NA
"3010",2,11,3,6,7,12,9,8,10,NA,NA,NA,NA,NA,NA,NA,NA,-72.722830293321,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-71.4344079737057,NA
"3011",2,11,3,6,7,12,9,8,13,NA,NA,NA,NA,NA,NA,NA,NA,-74.3986381774792,0.571428571428571,0.716814159292035,0.700787401574803,8,81,32,6,-71.4344079737057,NA
"3012",2,9,8,12,11,7,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.4716802736897,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-71.4344079737057,NA
"3013",2,11,3,6,7,12,9,8,10,NA,NA,NA,NA,NA,NA,NA,NA,-72.7158754303225,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.4344079737057,NA
"3014",2,11,3,6,7,12,9,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.4698278912591,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.4344079737057,NA
"3015",2,3,6,7,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.459242650419,0.736842105263158,0.759259259259259,0.755905511811024,14,82,26,5,-71.4344079737057,NA
"3016",2,11,3,6,7,12,9,8,10,NA,NA,NA,NA,NA,NA,NA,NA,-72.7457269090436,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.4344079737057,NA
"3017",2,11,3,6,7,12,9,8,15,NA,NA,NA,NA,NA,NA,NA,NA,-74.313708391552,0.533333333333333,0.714285714285714,0.692913385826772,8,80,32,7,-71.4344079737057,NA
"3018",2,11,3,6,7,12,9,8,13,NA,NA,NA,NA,NA,NA,NA,NA,-74.3679352542124,0.533333333333333,0.714285714285714,0.692913385826772,8,80,32,7,-71.4344079737057,NA
"3019",2,11,3,6,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.9447135159535,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.4344079737057,NA
"3020",2,11,3,6,7,12,9,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.448131418086,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.4344079737057,NA
"3021",2,11,3,6,7,12,9,8,10,NA,NA,NA,NA,NA,NA,NA,NA,-72.7934075411538,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.4344079737057,NA
"3022",3,8,2,6,12,11,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.2047047323918,0.714285714285714,0.734513274336283,0.732283464566929,10,83,30,4,-71.4344079737057,NA
"3023",6,3,12,11,2,9,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.9895702058101,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.4344079737057,NA
"3024",2,11,3,6,7,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.6343613120141,0.6,0.738317757009346,0.716535433070866,12,79,28,8,-71.4344079737057,NA
"3025",2,9,11,8,3,12,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.6762816626561,0.666666666666667,0.721739130434783,0.716535433070866,8,83,32,4,-71.4344079737057,NA
"3026",2,11,3,6,7,12,9,8,14,NA,NA,NA,NA,NA,NA,NA,NA,-72.0603492439802,0.75,0.747747747747748,0.748031496062992,12,83,28,4,-71.4344079737057,NA
"3027",2,11,3,6,7,12,9,8,4,NA,NA,NA,NA,NA,NA,NA,NA,-75.0482919157827,0.769230769230769,0.736842105263158,0.740157480314961,10,84,30,3,-71.4344079737057,NA
"3028",2,11,3,6,7,12,9,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.5549559771234,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.4344079737057,NA
"3029",2,11,3,6,7,12,9,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.4584187682602,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.4344079737057,NA
"3030",2,11,3,6,7,12,9,8,14,NA,NA,NA,NA,NA,NA,NA,NA,-72.047438636056,0.705882352941177,0.745454545454545,0.740157480314961,12,82,28,5,-71.4344079737057,NA
"3031",7,12,9,8,11,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.8330133669603,0.666666666666667,0.732142857142857,0.724409448818898,10,82,30,5,-71.4344079737057,NA
"3032",12,11,2,6,8,7,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.2561895022074,0.615384615384615,0.719298245614035,0.708661417322835,8,82,32,5,-71.4344079737057,NA
"3033",11,9,12,8,2,6,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.7452999121807,0.6875,0.738738738738739,0.732283464566929,11,82,29,5,-71.4344079737057,NA
"3034",2,7,9,3,6,11,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.7130106926724,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.4344079737057,NA
"3035",2,11,3,6,7,12,9,8,5,NA,NA,NA,NA,NA,NA,NA,NA,-73.1566657646373,0.647058823529412,0.736363636363636,0.724409448818898,11,81,29,6,-71.4344079737057,NA
"3036",2,11,3,6,7,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.1105158200244,0.631578947368421,0.740740740740741,0.724409448818898,12,80,28,7,-71.4344079737057,NA
"3037",2,11,3,6,7,12,9,8,15,NA,NA,NA,NA,NA,NA,NA,NA,-74.3597251746128,0.529411764705882,0.718181818181818,0.692913385826772,9,79,31,8,-71.4344079737057,NA
"3038",11,12,8,3,6,2,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.5336639222496,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.4344079737057,NA
"3039",2,11,3,6,7,12,9,8,1,NA,NA,NA,NA,NA,NA,NA,NA,-72.4964493637173,0.666666666666667,0.743119266055046,0.732283464566929,12,81,28,6,-71.4344079737057,NA
"3040",7,12,8,11,2,3,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.8520102532057,0.631578947368421,0.740740740740741,0.724409448818898,12,80,28,7,-71.4344079737057,NA
"3041",3,11,12,6,2,8,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.2517351292596,0.666666666666667,0.721739130434783,0.716535433070866,8,83,32,4,-71.4344079737057,NA
"3042",2,11,3,6,7,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.128742792665,0.578947368421053,0.731481481481482,0.708661417322835,11,79,29,8,-71.4344079737057,NA
"3043",2,11,3,6,7,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.2074120628248,0.555555555555556,0.724770642201835,0.700787401574803,10,79,30,8,-71.4344079737057,NA
"3044",2,11,3,6,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.976100623186,0.733333333333333,0.741071428571429,0.740157480314961,11,83,29,4,-71.4344079737057,NA
"3045",2,11,3,7,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.9567142083181,0.611111111111111,0.73394495412844,0.716535433070866,11,80,29,7,-71.4344079737057,NA
"3046",3,9,6,2,8,12,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.0264960640036,0.625,0.72972972972973,0.716535433070866,10,81,30,6,-71.4344079737057,NA
"3047",8,11,12,3,7,2,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.4842342890371,0.538461538461538,0.710526315789474,0.692913385826772,7,81,33,6,-71.4344079737057,NA
"3048",11,3,6,7,12,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.369323793978,0.6,0.723214285714286,0.708661417322835,9,81,31,6,-71.4344079737057,NA
"3049",2,11,3,6,7,12,9,8,16,NA,NA,NA,NA,NA,NA,NA,NA,-73.7735546514342,0.588235294117647,0.727272727272727,0.708661417322835,10,80,30,7,-71.4344079737057,NA
